time,time_fmt,open,high,low,close,vwap,volume,count
1586518200,2020-04-10 11:30:00+00:00,0.01942637,0.01942637,0.01942637,0.01942637,0.0,0.0,0
1586520000,2020-04-10 12:00:00+00:00,0.01925538,0.01925538,0.01925538,0.01925538,0.01925538,145.0,1
1586523600,2020-04-10 13:00:00+00:00,0.01925538,0.01925538,0.01925538,0.01925538,0.0,0.0,0
1586525400,2020-04-10 13:30:00+00:00,0.01925538,0.01925538,0.01894313,0.01894313,0.01898941,184.45842198,3
1586527200,2020-04-10 14:00:00+00:00,0.01894313,0.01894313,0.01894313,0.01894313,0.0,0.0,0
1586529000,2020-04-10 14:30:00+00:00,0.01923674,0.01925,0.01918835,0.01918835,0.01924889,15030.44224209,39
1586532600,2020-04-10 15:30:00+00:00,0.01918835,0.01918835,0.01918835,0.01918835,0.0,0.0,0
1586534400,2020-04-10 16:00:00+00:00,0.01956671,0.01967493,0.01956671,0.01967493,0.01959137,133.55155223,5
1586536200,2020-04-10 16:30:00+00:00,0.01977325,0.01981478,0.01972036,0.01972036,0.01979597,222.0588171,6
1586538000,2020-04-10 17:00:00+00:00,0.02031277,0.02031277,0.02013884,0.02014337,0.02016445,82.70264088,6
1586539800,2020-04-10 17:30:00+00:00,0.020215,0.02074205,0.020215,0.02074205,0.02029143,90.68737809,2
1586541600,2020-04-10 18:00:00+00:00,0.02059557,0.020652,0.02059557,0.020652,0.02064413,2500.0,12
1586543400,2020-04-10 18:30:00+00:00,0.0207,0.0207,0.0207,0.0207,0.0207,70.0,5
1586545200,2020-04-10 19:00:00+00:00,0.0207326,0.02093719,0.0207326,0.02078606,0.02082726,150.48089,8
1586547000,2020-04-10 19:30:00+00:00,0.02078606,0.02078606,0.02044311,0.02060002,0.02052716,84.0,2
1586548800,2020-04-10 20:00:00+00:00,0.02058297,0.02058297,0.02050955,0.02050955,0.02057545,97.72404122,2
1586550600,2020-04-10 20:30:00+00:00,0.02037406,0.02037406,0.02037406,0.02037406,0.02037406,25.0,1
1586552400,2020-04-10 21:00:00+00:00,0.02037406,0.02037406,0.02032495,0.02032495,0.02032495,20.0,1
1586556000,2020-04-10 22:00:00+00:00,0.02032495,0.02032495,0.02032495,0.02032495,0.0,0.0,0
1586557800,2020-04-10 22:30:00+00:00,0.02032495,0.02032495,0.02032495,0.02032495,0.0,0.0,0
1586559600,2020-04-10 23:00:00+00:00,0.02047058,0.02047058,0.02047058,0.02047058,0.02047058,40.0,1
1586561400,2020-04-10 23:30:00+00:00,0.02047058,0.02047058,0.02047058,0.02047058,0.0,0.0,0
1586568600,2020-04-11 01:30:00+00:00,0.02047058,0.02047058,0.02047058,0.02047058,0.0,0.0,0
1586570400,2020-04-11 02:00:00+00:00,0.02084428,0.02095913,0.02084428,0.02095913,0.02091647,949.87692047,11
1586574000,2020-04-11 03:00:00+00:00,0.02095913,0.02095913,0.02095913,0.02095913,0.0,0.0,0
1586575800,2020-04-11 03:30:00+00:00,0.02065512,0.02065512,0.02065512,0.02065512,0.02065512,53.84685195,1
1586577600,2020-04-11 04:00:00+00:00,0.02065512,0.02065512,0.02065512,0.02065512,0.0,0.0,0
1586579400,2020-04-11 04:30:00+00:00,0.02065512,0.02065512,0.02065512,0.02065512,0.0,0.0,0
1586581200,2020-04-11 05:00:00+00:00,0.02065512,0.02065512,0.02065512,0.02065512,0.0,0.0,0
1586584800,2020-04-11 06:00:00+00:00,0.02065512,0.02065512,0.02065512,0.02065512,0.0,0.0,0
1586586600,2020-04-11 06:30:00+00:00,0.02065512,0.02065512,0.02065512,0.02065512,0.0,0.0,0
1586588400,2020-04-11 07:00:00+00:00,0.02134054,0.02134054,0.02121833,0.02123155,0.02126697,129.09003396,3
1586590200,2020-04-11 07:30:00+00:00,0.02123155,0.02123155,0.02123155,0.02123155,0.0,0.0,0
1586592000,2020-04-11 08:00:00+00:00,0.02110642,0.02110645,0.02110642,0.02110645,0.02110643,290.0,3
1586593800,2020-04-11 08:30:00+00:00,0.02110645,0.02110645,0.02065512,0.02065512,0.0208519,110.0,3
1586595600,2020-04-11 09:00:00+00:00,0.02065502,0.02065502,0.02044043,0.02044043,0.0204588,118.21196515,5
1586597400,2020-04-11 09:30:00+00:00,0.02053661,0.02053661,0.02053661,0.02053661,0.02053661,10.0,1
1586604600,2020-04-11 11:30:00+00:00,0.02053661,0.02053661,0.02053661,0.02053661,0.0,0.0,0
1586606400,2020-04-11 12:00:00+00:00,0.02053661,0.02053661,0.02053661,0.02053661,0.0,0.0,0
1586608200,2020-04-11 12:30:00+00:00,0.02053661,0.02053661,0.02053661,0.02053661,0.0,0.0,0
1586610000,2020-04-11 13:00:00+00:00,0.02053661,0.02053661,0.02053661,0.02053661,0.0,0.0,0
1586611800,2020-04-11 13:30:00+00:00,0.02053661,0.02053661,0.02053661,0.02053661,0.0,0.0,0
1586613600,2020-04-11 14:00:00+00:00,0.02055144,0.020561799999999998,0.02055144,0.020561799999999998,0.02055615,200.0,2
1586615400,2020-04-11 14:30:00+00:00,0.02052247,0.02052247,0.02052247,0.02052247,0.02052247,10.0,1
1586617200,2020-04-11 15:00:00+00:00,0.02052247,0.02052247,0.02052247,0.02052247,0.0,0.0,0
1586619000,2020-04-11 15:30:00+00:00,0.02052247,0.02052247,0.02052247,0.02052247,0.0,0.0,0
1586620800,2020-04-11 16:00:00+00:00,0.02058048,0.02058048,0.02058048,0.02058048,0.02058048,319.0,1
1586622600,2020-04-11 16:30:00+00:00,0.02058048,0.02059153,0.02058048,0.02059153,0.02059152,500.0,2
1586624400,2020-04-11 17:00:00+00:00,0.02012599,0.02012599,0.02012599,0.02012599,0.02012599,100.0,1
1586628000,2020-04-11 18:00:00+00:00,0.02012599,0.02012599,0.02012599,0.02012599,0.0,0.0,0
1586629800,2020-04-11 18:30:00+00:00,0.02012599,0.02012599,0.02012599,0.02012599,0.0,0.0,0
1586631600,2020-04-11 19:00:00+00:00,0.02026756,0.02026757,0.02026756,0.02026757,0.02026756,125.0,2
1586633400,2020-04-11 19:30:00+00:00,0.02026757,0.02026757,0.02026757,0.02026757,0.0,0.0,0
